        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Fan 1 Speed (%) [%] , Fan 1 Speed (RPM) [RPM] , Fan 2 Speed (%) [%] , Fan 2 Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , PWR_SRC Power Draw [W] , PWR_SRC Voltage [V] , Power Consumption (%) [% TDP] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2024-04-20 13:03:36 ,        2505.0   ,           2062.7   ,               60.3   ,        69.9   ,                47   ,                  1560   ,                47   ,                  1561   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              127.9   ,                  80.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               48.0   ,                  7117   ,
2024-04-20 13:03:37 ,        2565.0   ,           2062.7   ,               57.4   ,        63.2   ,                47   ,                  1561   ,                47   ,                  1562   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              110.6   ,                  63.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               50.0   ,                  7114   ,
2024-04-20 13:03:38 ,        2520.0   ,           2062.7   ,               60.8   ,        70.9   ,                47   ,                  1563   ,                47   ,                  1561   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              128.1   ,                  80.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               48.0   ,                  7115   ,
2024-04-20 13:03:39 ,        2520.0   ,           2062.7   ,               60.8   ,        70.9   ,                47   ,                  1562   ,                47   ,                  1562   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              127.8   ,                  80.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9850   ,               47.0   ,                  7115   ,
2024-04-20 13:03:40 ,        2505.0   ,           2062.7   ,               59.7   ,        68.9   ,                47   ,                  1562   ,                47   ,                  1564   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              125.2   ,                  77.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               48.0   ,                  7117   ,
2024-04-20 13:03:41 ,        2460.0   ,           2062.7   ,               59.3   ,        68.2   ,                47   ,                  1563   ,                47   ,                  1563   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              128.0   ,                  80.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9850   ,               45.0   ,                  7117   ,
2024-04-20 13:03:42 ,        2475.0   ,           2062.7   ,               57.0   ,        63.0   ,                47   ,                  1563   ,                47   ,                  1563   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              129.5   ,                  82.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               47.0   ,                  7117   ,
2024-04-20 13:03:43 ,        2520.0   ,           2062.7   ,               59.1   ,        67.5   ,                47   ,                  1563   ,                47   ,                  1563   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              115.5   ,                  68.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               46.0   ,                  7115   ,
2024-04-20 13:03:44 ,        2520.0   ,           2062.7   ,               59.3   ,        68.0   ,                47   ,                  1563   ,                47   ,                  1565   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              119.1   ,                  71.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               46.0   ,                  7115   ,
2024-04-20 13:03:45 ,        2520.0   ,           2062.7   ,               57.4   ,        66.5   ,                47   ,                  1564   ,                47   ,                  1564   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              112.7   ,                  65.2   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               48.0   ,                  7116   ,
2024-04-20 13:03:46 ,        2550.0   ,           2062.7   ,               56.9   ,        62.9   ,                47   ,                  1565   ,                47   ,                  1564   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              109.8   ,                  60.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               47.0   ,                  7117   ,
2024-04-20 13:03:47 ,        2565.0   ,           2062.7   ,               56.9   ,        62.9   ,                47   ,                  1564   ,                47   ,                  1564   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              104.4   ,                  56.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               44.0   ,                  7114   ,
2024-04-20 13:03:48 ,        2550.0   ,           2062.7   ,               57.2   ,        63.3   ,                47   ,                  1564   ,                47   ,                  1563   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              105.4   ,                  57.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               47.0   ,                  7115   ,
2024-04-20 13:03:49 ,        2505.0   ,           2062.7   ,               57.3   ,        63.5   ,                47   ,                  1564   ,                47   ,                  1564   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              105.4   ,                  57.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               47.0   ,                  7115   ,
2024-04-20 13:03:50 ,        2520.0   ,           2062.7   ,               57.5   ,        63.9   ,                47   ,                  1564   ,                47   ,                  1566   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              103.6   ,                  56.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               48.0   ,                  7117   ,
2024-04-20 13:03:51 ,        2535.0   ,           2062.7   ,               57.2   ,        63.3   ,                47   ,                  1564   ,                47   ,                  1565   ,           5392   ,         99   ,                       97   ,                   0   ,                    0   ,              100.1   ,                  52.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               48.0   ,                  7110   ,
2024-04-20 13:03:52 ,        2550.0   ,           2062.7   ,               57.7   ,        64.3   ,                47   ,                  1565   ,                47   ,                  1565   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              101.4   ,                  53.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9950   ,               49.0   ,                  7114   ,
2024-04-20 13:03:53 ,        2565.0   ,           2062.7   ,               57.8   ,        64.6   ,                47   ,                  1566   ,                47   ,                  1565   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              108.2   ,                  60.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               48.0   ,                  7115   ,
2024-04-20 13:03:54 ,        2490.0   ,           2062.7   ,               58.2   ,        65.5   ,                47   ,                  1564   ,                47   ,                  1565   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              105.1   ,                  57.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               48.0   ,                  7116   ,
2024-04-20 13:03:55 ,        2490.0   ,           2062.7   ,               57.0   ,        62.9   ,                47   ,                  1565   ,                47   ,                  1565   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              117.4   ,                  69.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               49.0   ,                  7116   ,
2024-04-20 13:03:56 ,        2535.0   ,           2062.7   ,               58.0   ,        65.0   ,                47   ,                  1565   ,                47   ,                  1566   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              118.8   ,                  71.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9850   ,               49.0   ,                  7114   ,
2024-04-20 13:03:57 ,        2520.0   ,           2062.7   ,               58.1   ,        65.0   ,                47   ,                  1567   ,                47   ,                  1566   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              109.3   ,                  61.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9650   ,               51.0   ,                  7131   ,
2024-04-20 13:03:58 ,        2550.0   ,           2062.7   ,               59.0   ,        67.8   ,                47   ,                  1568   ,                47   ,                  1565   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              108.6   ,                  61.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               49.0   ,                  7116   ,
2024-04-20 13:03:59 ,        2595.0   ,           2062.7   ,               58.7   ,        66.4   ,                47   ,                  1566   ,                47   ,                  1565   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              115.6   ,                  68.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               46.0   ,                  7115   ,
2024-04-20 13:04:00 ,        2535.0   ,           2062.7   ,               58.5   ,        66.0   ,                47   ,                  1565   ,                47   ,                  1565   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              119.6   ,                  72.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               47.0   ,                  7116   ,
2024-04-20 13:04:01 ,        2580.0   ,           2062.7   ,               58.9   ,        67.3   ,                47   ,                  1564   ,                47   ,                  1566   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              120.1   ,                  72.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               44.0   ,                  7113   ,
2024-04-20 13:04:02 ,        2550.0   ,           2062.7   ,               58.8   ,        67.2   ,                47   ,                  1564   ,                47   ,                  1567   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              120.6   ,                  73.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               48.0   ,                  7114   ,
2024-04-20 13:04:03 ,        2505.0   ,           2062.7   ,               60.0   ,        71.3   ,                47   ,                  1566   ,                47   ,                  1567   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              123.5   ,                  76.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               48.0   ,                  7115   ,
2024-04-20 13:04:04 ,        2490.0   ,           2062.7   ,               60.1   ,        70.8   ,                47   ,                  1566   ,                47   ,                  1566   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              116.5   ,                  69.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               49.0   ,                  7113   ,
2024-04-20 13:04:05 ,        2505.0   ,           2062.7   ,               57.4   ,        64.7   ,                47   ,                  1566   ,                47   ,                  1566   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              112.5   ,                  65.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               47.0   ,                  7111   ,
2024-04-20 13:04:06 ,        2505.0   ,           2062.7   ,               56.9   ,        62.8   ,                47   ,                  1565   ,                47   ,                  1566   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              104.4   ,                  56.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               48.0   ,                  7111   ,
2024-04-20 13:04:07 ,        2505.0   ,           2062.7   ,               57.5   ,        63.8   ,                47   ,                  1567   ,                47   ,                  1565   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              109.9   ,                  62.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               49.0   ,                  7110   ,
2024-04-20 13:04:08 ,        2535.0   ,           2062.7   ,               57.8   ,        64.5   ,                47   ,                  1567   ,                47   ,                  1567   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              110.4   ,                  62.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               47.0   ,                  7108   ,
2024-04-20 13:04:09 ,        2535.0   ,           2062.7   ,               57.9   ,        64.4   ,                47   ,                  1567   ,                47   ,                  1569   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              116.8   ,                  69.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               48.0   ,                  7111   ,
2024-04-20 13:04:10 ,        2535.0   ,           2062.7   ,               58.3   ,        65.3   ,                47   ,                  1566   ,                47   ,                  1570   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              124.3   ,                  76.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9850   ,               47.0   ,                  7110   ,
2024-04-20 13:04:11 ,        2490.0   ,           2062.7   ,               57.9   ,        64.8   ,                47   ,                  1567   ,                47   ,                  1568   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              107.3   ,                  59.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               50.0   ,                  7111   ,
2024-04-20 13:04:12 ,        2475.0   ,           2062.7   ,               57.8   ,        64.9   ,                47   ,                  1569   ,                47   ,                  1567   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              123.8   ,                  76.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9600   ,               47.0   ,                  7111   ,
2024-04-20 13:04:13 ,        2475.0   ,           2062.7   ,               57.9   ,        64.6   ,                47   ,                  1567   ,                47   ,                  1569   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              124.7   ,                  77.2   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9200   ,               47.0   ,                  7108   ,
2024-04-20 13:04:14 ,        2460.0   ,           2062.7   ,               59.6   ,        69.4   ,                47   ,                  1567   ,                47   ,                  1568   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              126.1   ,                  78.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9600   ,               50.0   ,                  7109   ,
2024-04-20 13:04:15 ,        2520.0   ,           2062.7   ,               59.3   ,        68.6   ,                47   ,                  1569   ,                47   ,                  1570   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              118.5   ,                  71.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               45.0   ,                  7108   ,
2024-04-20 13:04:16 ,        2520.0   ,           2062.7   ,               59.9   ,        70.7   ,                47   ,                  1568   ,                47   ,                  1570   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              121.7   ,                  74.2   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               47.0   ,                  7110   ,
2024-04-20 13:04:17 ,        2520.0   ,           2062.7   ,               60.0   ,        69.5   ,                47   ,                  1568   ,                47   ,                  1568   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              112.9   ,                  65.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               46.0   ,                  7109   ,
2024-04-20 13:04:18 ,        2535.0   ,           2062.7   ,               58.2   ,        65.6   ,                47   ,                  1569   ,                47   ,                  1569   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              120.6   ,                  73.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9600   ,               50.0   ,                  7107   ,
2024-04-20 13:04:19 ,        2580.0   ,           2062.7   ,               58.1   ,        65.0   ,                47   ,                  1568   ,                47   ,                  1569   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              118.1   ,                  70.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               50.0   ,                  7106   ,
2024-04-20 13:04:20 ,        2460.0   ,           2062.7   ,               56.6   ,        62.4   ,                47   ,                  1568   ,                47   ,                  1569   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              107.1   ,                  59.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               48.0   ,                  7105   ,
2024-04-20 13:04:21 ,        2535.0   ,           2062.7   ,               59.1   ,        67.5   ,                47   ,                  1568   ,                47   ,                  1569   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              121.7   ,                  74.2   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9850   ,               49.0   ,                  7105   ,
2024-04-20 13:04:22 ,        2520.0   ,           2062.7   ,               57.3   ,        63.5   ,                47   ,                  1568   ,                47   ,                  1570   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              105.3   ,                  57.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9850   ,               47.0   ,                  7102   ,
2024-04-20 13:04:23 ,        2475.0   ,           2062.7   ,               56.9   ,        62.9   ,                47   ,                  1568   ,                47   ,                  1570   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              108.5   ,                  61.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               44.0   ,                  7106   ,
2024-04-20 13:04:24 ,        2535.0   ,           2062.7   ,               57.5   ,        63.8   ,                47   ,                  1568   ,                47   ,                  1569   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              113.8   ,                  66.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9850   ,               49.0   ,                  7105   ,
2024-04-20 13:04:25 ,        2520.0   ,           2062.7   ,               57.4   ,        63.5   ,                47   ,                  1567   ,                47   ,                  1570   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              113.8   ,                  66.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               48.0   ,                  7105   ,
2024-04-20 13:04:26 ,        2535.0   ,           2062.7   ,               57.8   ,        64.5   ,                47   ,                  1568   ,                47   ,                  1570   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              112.8   ,                  65.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               48.0   ,                  7106   ,
2024-04-20 13:04:27 ,        2595.0   ,           2062.7   ,               58.2   ,        65.3   ,                47   ,                  1571   ,                47   ,                  1570   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              110.1   ,                  62.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               50.0   ,                  7084   ,
2024-04-20 13:04:28 ,        2580.0   ,           2062.7   ,               58.1   ,        64.9   ,                47   ,                  1571   ,                47   ,                  1570   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              113.3   ,                  65.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               48.0   ,                  7094   ,
2024-04-20 13:04:29 ,        2505.0   ,           2062.7   ,               57.7   ,        64.3   ,                47   ,                  1571   ,                47   ,                  1570   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              121.6   ,                  74.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9350   ,               48.0   ,                  7095   ,
2024-04-20 13:04:30 ,        2490.0   ,           2062.7   ,               57.9   ,        64.8   ,                47   ,                  1570   ,                47   ,                  1570   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              131.7   ,                  84.2   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9350   ,               48.0   ,                  7096   ,
2024-04-20 13:04:31 ,        2550.0   ,           2062.7   ,               58.0   ,        64.9   ,                47   ,                  1569   ,                47   ,                  1570   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              125.1   ,                  77.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9450   ,               45.0   ,                  7094   ,
2024-04-20 13:04:32 ,        2460.0   ,           2062.7   ,               58.6   ,        66.9   ,                47   ,                  1571   ,                47   ,                  1571   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              111.5   ,                  64.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9600   ,               49.0   ,                  7094   ,
2024-04-20 13:04:33 ,        2490.0   ,           2062.7   ,               58.8   ,        67.9   ,                47   ,                  1570   ,                47   ,                  1571   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              111.6   ,                  64.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9650   ,               47.0   ,                  7093   ,
2024-04-20 13:04:34 ,        2475.0   ,           2062.7   ,               59.6   ,        69.1   ,                47   ,                  1570   ,                47   ,                  1570   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              111.7   ,                  64.2   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               47.0   ,                  7091   ,
2024-04-20 13:04:35 ,        2520.0   ,           2062.7   ,               60.3   ,        70.3   ,                47   ,                  1571   ,                47   ,                  1570   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              103.1   ,                  55.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               44.0   ,                  7094   ,
2024-04-20 13:04:36 ,        2460.0   ,           2062.7   ,               58.6   ,        66.9   ,                47   ,                  1572   ,                47   ,                  1571   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              103.5   ,                  56.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9950   ,               45.0   ,                  7093   ,
2024-04-20 13:04:37 ,        2490.0   ,           2062.7   ,               56.8   ,        62.6   ,                47   ,                  1571   ,                47   ,                  1572   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              107.7   ,                  60.2   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9950   ,               50.0   ,                  7094   ,
2024-04-20 13:04:38 ,        2460.0   ,           2062.7   ,               58.6   ,        66.8   ,                47   ,                  1571   ,                47   ,                  1573   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              111.2   ,                  63.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               47.0   ,                  7095   ,
2024-04-20 13:04:39 ,        2430.0   ,           2062.7   ,               56.8   ,        63.2   ,                47   ,                  1571   ,                47   ,                  1571   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              119.6   ,                  72.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9450   ,               48.0   ,                  7093   ,
2024-04-20 13:04:40 ,        2475.0   ,           2062.7   ,               59.5   ,        68.0   ,                47   ,                  1571   ,                47   ,                  1573   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              113.0   ,                  65.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9450   ,               49.0   ,                  7094   ,
2024-04-20 13:04:41 ,        2475.0   ,           2062.7   ,               57.7   ,        64.2   ,                47   ,                  1571   ,                47   ,                  1573   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              126.1   ,                  78.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9400   ,               49.0   ,                  7094   ,
2024-04-20 13:04:42 ,        2445.0   ,           2062.7   ,               57.5   ,        63.9   ,                47   ,                  1573   ,                47   ,                  1574   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              113.5   ,                  66.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               43.0   ,                  7094   ,
2024-04-20 13:04:43 ,        2565.0   ,           2062.7   ,               58.4   ,        69.4   ,                47   ,                  1574   ,                47   ,                  1572   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              119.4   ,                  71.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               45.0   ,                  7094   ,
2024-04-20 13:04:44 ,        2625.0   ,           2062.7   ,               58.3   ,        65.4   ,                47   ,                  1573   ,                47   ,                  1573   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              122.8   ,                  75.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0100   ,               48.0   ,                  7092   ,
2024-04-20 13:04:45 ,        2565.0   ,           2062.7   ,               58.1   ,        65.6   ,                47   ,                  1573   ,                47   ,                  1573   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              113.5   ,                  66.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               48.0   ,                  7094   ,
2024-04-20 13:04:46 ,        2535.0   ,           2062.7   ,               57.1   ,        63.0   ,                47   ,                  1574   ,                47   ,                  1573   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              120.5   ,                  73.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               47.0   ,                  7094   ,
2024-04-20 13:04:47 ,        2580.0   ,           2062.7   ,               58.7   ,        66.6   ,                47   ,                  1574   ,                47   ,                  1572   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              118.2   ,                  70.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               48.0   ,                  7091   ,
2024-04-20 13:04:48 ,        2475.0   ,           2062.7   ,               59.1   ,        68.4   ,                47   ,                  1572   ,                47   ,                  1574   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              109.8   ,                  66.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9600   ,               47.0   ,                  7092   ,
2024-04-20 13:04:49 ,        2550.0   ,           2062.7   ,               58.8   ,        66.8   ,                47   ,                  1574   ,                47   ,                  1575   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              123.9   ,                  76.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               49.0   ,                  7093   ,
2024-04-20 13:04:50 ,        2520.0   ,           2062.7   ,               58.1   ,        65.2   ,                47   ,                  1574   ,                47   ,                  1574   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              108.4   ,                  60.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               46.0   ,                  7093   ,
2024-04-20 13:04:51 ,        2520.0   ,           2062.7   ,               57.8   ,        65.3   ,                47   ,                  1574   ,                47   ,                  1573   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              111.1   ,                  63.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               47.0   ,                  7093   ,
2024-04-20 13:04:52 ,        2535.0   ,           2062.7   ,               58.6   ,        68.9   ,                47   ,                  1575   ,                47   ,                  1574   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              109.5   ,                  62.0   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               46.0   ,                  7093   ,
2024-04-20 13:04:53 ,        2460.0   ,           2062.7   ,               57.5   ,        63.7   ,                47   ,                  1574   ,                47   ,                  1574   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              119.9   ,                  72.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               47.0   ,                  7091   ,
2024-04-20 13:04:54 ,        2520.0   ,           2062.7   ,               57.3   ,        63.4   ,                47   ,                  1573   ,                48   ,                  1575   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              109.6   ,                  62.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               48.0   ,                  7093   ,
2024-04-20 13:04:55 ,        2460.0   ,           2062.7   ,               57.7   ,        64.0   ,                47   ,                  1572   ,                48   ,                  1575   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              124.3   ,                  76.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               48.0   ,                  7092   ,
2024-04-20 13:04:56 ,        2460.0   ,           2062.7   ,               57.7   ,        64.0   ,                48   ,                  1575   ,                48   ,                  1574   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              122.4   ,                  74.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               47.0   ,                  7089   ,
2024-04-20 13:04:57 ,        2460.0   ,           2062.7   ,               57.5   ,        64.0   ,                48   ,                  1577   ,                48   ,                  1575   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              114.9   ,                  67.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               48.0   ,                  7090   ,
2024-04-20 13:04:58 ,        2505.0   ,           2062.7   ,               57.8   ,        64.6   ,                48   ,                  1574   ,                48   ,                  1574   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              117.8   ,                  70.3   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9700   ,               49.0   ,                  7080   ,
